Creating dir `./slack_dump_pdfs/` for slack dump PDFs
11  new PDFs loaded, skipped 0
         23862625 function calls (23302544 primitive calls) in 16.103 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.003    0.002 shufflenetv2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:104(ShuffleNetV2)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:128(ShuffleNet_V2_X0_5_QuantizedWeights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:149(ShuffleNet_V2_X1_0_QuantizedWeights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:170(ShuffleNet_V2_X1_5_QuantizedWeights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:192(ShuffleNet_V2_X2_0_QuantizedWeights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:193(ShuffleNet_V2_X0_5_Weights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:215(ShuffleNet_V2_X1_0_Weights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:237(ShuffleNet_V2_X1_5_Weights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:262(ShuffleNet_V2_X2_0_Weights)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:35(QuantizableInvertedResidual)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:43(InvertedResidual)
        1    0.000    0.000    0.000    0.000 shufflenetv2.py:52(QuantizableShuffleNetV2)
        1    0.000    0.000    0.000    0.000 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:59(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:62(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:69(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:72(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:75(RegistryError)
        1    0.000    0.000    0.000    0.000 shutil.py:79(_GiveupOnFastCopy)
        1    0.000    0.000    0.000    0.000 sift_feature_extractor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sift_feature_extractor.py:30(SiftFeatureExtractor)
        1    0.000    0.000    0.000    0.000 sift_feature_extractor.py:31(setup)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        1    0.000    0.000    0.000    0.000 signal.py:24(_int_to_enum)
        2    0.000    0.000    0.000    0.000 signal.py:34(_enum_to_int)
        6    0.000    0.000    0.000    0.000 signal.py:48(_wraps)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
        1    0.000    0.000    0.000    0.000 signal.py:54(signal)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.000    0.000 signal_handling.py:1(<module>)
        2    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 signature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 similarity.py:1(<module>)
        1    0.000    0.000    0.000    0.000 similarity.py:21(Similarity)
        1    0.000    0.000    0.024    0.024 similarity.py:25(setup)
        1    0.000    0.000    0.000    0.000 simpledomain.py:1(<module>)
        1    0.000    0.000    0.000    0.000 simpledomain.py:7(SimpleDomain)
        1    0.000    0.000    0.005    0.005 simplify.py:1(<module>)
        1    0.000    0.000    0.003    0.003 single.py:1(<module>)
        1    0.000    0.000    0.000    0.000 single.py:1046(SecondNonlinearAutonomousConserved)
        1    0.000    0.000    0.000    0.000 single.py:1107(Liouville)
        1    0.000    0.000    0.000    0.000 single.py:1203(Separable)
        1    0.000    0.000    0.000    0.000 single.py:1299(SeparableReduced)
        1    0.000    0.000    0.000    0.000 single.py:1438(HomogeneousCoeffSubsDepDivIndep)
        1    0.000    0.000    0.000    0.000 single.py:1562(HomogeneousCoeffSubsIndepDivDep)
        1    0.000    0.000    0.000    0.000 single.py:1687(HomogeneousCoeffBest)
        1    0.000    0.000    0.000    0.000 single.py:1750(LinearCoefficients)
        1    0.000    0.000    0.000    0.000 single.py:1932(NthOrderReducible)
        1    0.000    0.000    0.000    0.000 single.py:2014(SecondHypergeometric)
        1    0.000    0.000    0.000    0.000 single.py:2100(NthLinearConstantCoeffHomogeneous)
        1    0.000    0.000    0.000    0.000 single.py:211(SingleODESolver)
        1    0.000    0.000    0.000    0.000 single.py:2194(NthLinearConstantCoeffVariationOfParameters)
        1    0.000    0.000    0.000    0.000 single.py:2296(NthLinearConstantCoeffUndeterminedCoefficients)
        1    0.000    0.000    0.000    0.000 single.py:2389(NthLinearEulerEqHomogeneous)
        1    0.000    0.000    0.000    0.000 single.py:2485(NthLinearEulerEqNonhomogeneousVariationOfParameters)
        1    0.000    0.000    0.000    0.000 single.py:2574(NthLinearEulerEqNonhomogeneousUndeterminedCoefficients)
        1    0.000    0.000    0.000    0.000 single.py:2669(SecondLinearBessel)
        1    0.000    0.000    0.000    0.000 single.py:2789(SecondLinearAiry)
        1    0.000    0.000    0.000    0.000 single.py:2844(LieGroup)
        1    0.000    0.000    0.000    0.000 single.py:294(SinglePatternODESolver)
        1    0.000    0.000    0.000    0.000 single.py:341(NthAlgebraic)
        1    0.000    0.000    0.000    0.000 single.py:37(ODEMatchError)
        1    0.000    0.000    0.000    0.000 single.py:42(SingleODEProblem)
        1    0.000    0.000    0.000    0.000 single.py:443(FirstExact)
        1    0.000    0.000    0.000    0.000 single.py:572(FirstLinear)
        1    0.000    0.000    0.000    0.000 single.py:646(AlmostLinear)
        1    0.000    0.000    0.000    0.000 single.py:732(Bernoulli)
        1    0.000    0.000    0.000    0.000 single.py:839(Factorable)
        1    0.000    0.000    0.000    0.000 single.py:912(RiccatiSpecial)
        1    0.000    0.000    0.000    0.000 single.py:976(RationalRiccati)
        1    0.000    0.000    0.000    0.000 singleton.py:1(<module>)
       27    0.000    0.000    0.000    0.000 singleton.py:100(register)
       52    0.000    0.000    0.000    0.000 singleton.py:106(__getattr__)
       27    0.000    0.000    0.000    0.000 singleton.py:127(__repr__)
        1    0.000    0.000    0.000    0.000 singleton.py:133(Singleton)
       27    0.000    0.000    0.000    0.000 singleton.py:165(__init__)
       29    0.000    0.000    0.000    0.000 singleton.py:167(<lambda>)
        1    0.000    0.000    0.000    0.000 singleton.py:8(SingletonRegistry)
        1    0.000    0.000    0.000    0.000 singleton.py:89(__init__)
        1    0.000    0.000    0.000    0.000 singularities.py:1(<module>)
        1    0.000    0.000    0.003    0.003 singularity_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 singularity_functions.py:14(SingularityFunction)
        1    0.000    0.000    0.000    0.000 singularityfunctions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 six.py:144(MovedAttribute)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        1    0.000    0.000    0.000    0.000 six.py:169(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:186(_get_module)
      111    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        2    0.000    0.000    0.000    0.000 six.py:199(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 six.py:219(is_package)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 six.py:239(exec_module)
        1    0.000    0.000    0.000    0.000 six.py:245(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:340(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:382(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:402(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:454(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        2    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        3    0.000    0.000    0.000    0.000 six.py:880(add_metaclass)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.000    0.000 six.py:91(_LazyDescr)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        2    0.000    0.000    0.000    0.000 six.py:96(__get__)
        1    0.000    0.000    0.013    0.013 slice.py:1(<module>)
        1    0.000    0.000    0.000    0.000 slice.py:31(MatrixSlice)
        1    0.000    0.000    0.000    0.000 smtlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 smtlib.py:20(SMTLibPrinter)
        1    0.000    0.000    0.004    0.004 socket.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:211(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 socket.py:220(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:494(_real_close)
        1    0.000    0.000    0.000    0.000 socket.py:498(close)
        1    0.000    0.000    0.000    0.000 socket.py:662(SocketIO)
      406    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
      407    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
      408    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
      409    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        1    0.000    0.000    0.000    0.000 socketserver.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socketserver.py:153(BaseServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:390(TCPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:516(UDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:543(ForkingMixIn)
        1    0.000    0.000    0.000    0.000 socketserver.py:631(_Threads)
        1    0.000    0.000    0.000    0.000 socketserver.py:653(_NoThreads)
        1    0.000    0.000    0.000    0.000 socketserver.py:664(ThreadingMixIn)
        1    0.000    0.000    0.000    0.000 socketserver.py:705(ForkingUDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:706(ForkingTCPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:708(ThreadingUDPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:709(ThreadingTCPServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:713(UnixStreamServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:716(UnixDatagramServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:719(ThreadingUnixStreamServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:721(ThreadingUnixDatagramServer)
        1    0.000    0.000    0.000    0.000 socketserver.py:723(BaseRequestHandler)
        1    0.000    0.000    0.000    0.000 socketserver.py:769(StreamRequestHandler)
        1    0.000    0.000    0.000    0.000 socketserver.py:814(_SocketWriter)
        1    0.000    0.000    0.000    0.000 socketserver.py:833(DatagramRequestHandler)
        1    0.000    0.000    0.000    0.000 socks.py:1(<module>)
        3    0.000    0.000    0.001    0.000 solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 solvers.py:18(PolyNonlinearError)
        1    0.000    0.000    0.000    0.000 solvers.py:23(RawMatrix)
        1    0.000    0.000    0.000    0.000 solveset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 solveset.py:605(_SolveTrig1Error)
        1    0.000    0.000    0.000    0.000 solveset.py:63(NonlinearError)
        1    0.000    0.000    0.000    0.000 sort_query.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sorting.py:1(<module>)
    82/41    0.000    0.000    0.001    0.000 sorting.py:10(default_sort_key)
       41    0.000    0.000    0.000    0.000 sorting.py:179(_nodes)
   185/63    0.000    0.000    0.002    0.000 sorting.py:202(ordered)
        1    0.000    0.000    0.000    0.000 source.py:1(<module>)
        4    0.000    0.000    0.000    0.000 sparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sparse.py:13(Embedding)
        1    0.000    0.000    0.000    0.000 sparse.py:21(SparseRepMatrix)
        1    0.000    0.000    0.000    0.000 sparse.py:226(EmbeddingBag)
        1    0.000    0.000    0.000    0.000 sparse.py:462(MutableSparseMatrix)
        1    0.000    0.000    0.000    0.000 sparse.py:49(EmbeddingBag)
        1    0.000    0.000    0.000    0.000 sparse.py:9(Embedding)
        1    0.000    0.000    0.003    0.003 sparse_adam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sparse_adam.py:7(SparseAdam)
        1    0.000    0.000    0.000    0.000 sparse_ndim_array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sparse_ndim_array.py:104(ImmutableSparseNDimArray)
        1    0.000    0.000    0.000    0.000 sparse_ndim_array.py:11(SparseNDimArray)
        1    0.000    0.000    0.000    0.000 sparse_ndim_array.py:138(MutableSparseNDimArray)
        1    0.000    0.000    0.000    0.000 sparsetools.py:1(<module>)
        1    0.000    0.000    0.001    0.001 spawn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spawn.py:12(ProcessException)
        1    0.000    0.000    0.000    0.000 spawn.py:163(SpawnContext)
        1    0.000    0.000    0.000    0.000 spawn.py:25(ProcessRaisedException)
        1    0.000    0.000    0.000    0.000 spawn.py:39(ProcessExitedException)
        1    0.000    0.000    0.000    0.000 spawn.py:79(ProcessContext)
        1    0.000    0.000    0.001    0.001 special.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special.py:10(ZeroMatrix)
        1    0.000    0.000    0.000    0.000 special.py:104(Identity)
        1    0.000    0.000    0.000    0.000 special.py:174(GenericIdentity)
        1    0.000    0.000    0.000    0.000 special.py:181(__new__)
        1    0.000    0.000    0.000    0.000 special.py:213(OneMatrix)
        1    0.000    0.000    0.000    0.000 special.py:68(GenericZeroMatrix)
        1    0.000    0.000    0.000    0.000 special.py:75(__new__)
        1    0.000    0.000    0.109    0.109 specialpolys.py:1(<module>)
        1    0.000    0.000    0.013    0.013 specifiers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 specifiers.py:245(LegacySpecifier)
        7    0.000    0.000    0.000    0.000 specifiers.py:305(_require_version_compare)
        1    0.000    0.000    0.009    0.009 specifiers.py:317(Specifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:33(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:39(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:638(SpecifierSet)
        1    0.000    0.000    0.000    0.000 specifiers.py:97(_IndividualSpecifier)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:12(SpectralNorm)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:159(SpectralNormLoadStateDictPreHook)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:205(SpectralNormStateDictHook)
        1    0.000    0.000    0.001    0.001 spherical_harmonics.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spherical_harmonics.py:15(Ynm)
        1    0.000    0.000    0.000    0.000 spherical_harmonics.py:267(Znm)
        1    0.000    0.000    0.000    0.000 split_module.py:1(<module>)
        1    0.000    0.000    0.000    0.000 split_module.py:11(Partition)
        1    0.000    0.000    0.005    0.005 split_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 split_utils.py:31(Component)
        1    0.000    0.000    0.002    0.002 splitter_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 splitter_base.py:182(FxNetSplitterInternalError)
        1    0.000    0.000    0.000    0.000 splitter_base.py:186(Subgraph)
        1    0.000    0.000    0.000    0.000 splitter_base.py:193(SplitResult)
        1    0.000    0.000    0.000    0.000 splitter_base.py:256(_SplitterBase)
        1    0.000    0.000    0.000    0.000 splitter_base.py:37(_SplitterSettingBase)
        1    0.000    0.000    0.000    0.000 splitter_base.py:81(FxNetAccNodesFinder)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sqfreetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1383(PandasSQL)
        1    0.000    0.000    0.000    0.000 sql.py:1458(BaseEngine)
        1    0.000    0.000    0.000    0.000 sql.py:1477(SQLAlchemyEngine)
        1    0.000    0.000    0.000    0.000 sql.py:1542(SQLDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:2066(SQLiteTable)
        1    0.000    0.000    0.000    0.000 sql.py:2232(SQLiteDatabase)
        1    0.000    0.000    0.000    0.000 sql.py:863(SQLTable)
        1    0.000    0.000    0.000    0.000 sql_config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql_config.py:46(SingletonMeta)
       63    0.001    0.000    0.359    0.006 sql_config.py:54(__call__)
        1    0.000    0.000    0.000    0.000 sql_config.py:63(SQLConfig)
       63    0.001    0.000    0.358    0.006 sql_config.py:64(__init__)
       63    0.000    0.000    0.012    0.000 sql_config.py:97(_enable_sqlite_pragma)
        1    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:1(<module>)
       11    0.000    0.000    0.120    0.011 sqlite_storage_engine.py:139(write)
       11    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:155(<listcomp>)
       11    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:163(<dictcomp>)
        1    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:39(SQLStorageEngine)
       11    0.000    0.000    0.206    0.019 sqlite_storage_engine.py:40(__init__)
       11    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:49(_dict_to_sql_row)
       11    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:73(_try_loading_table_via_reflection)
        1    0.000    0.000    0.014    0.014 sqlite_storage_engine.py:88(create)
        1    0.000    0.000    0.000    0.000 sqlite_storage_engine.py:98(<listcomp>)
        1    0.000    0.000    0.004    0.004 sqltypes.py:1(<module>)
      386    0.001    0.000    0.004    0.000 sqltypes.py:1017(__init__)
       49    0.000    0.000    0.003    0.000 sqltypes.py:1051(_set_parent)
        6    0.000    0.000    0.000    0.000 sqltypes.py:1067(_variant_mapping_for_set_table)
        6    0.000    0.000    0.001    0.000 sqltypes.py:1075(_set_table)
      413    0.001    0.000    0.039    0.000 sqltypes.py:1135(adapt)
        6    0.000    0.000    0.000    0.000 sqltypes.py:1156(_on_table_create)
      378    0.001    0.000    0.045    0.000 sqltypes.py:1172(_on_metadata_create)
      384    0.000    0.000    0.000    0.000 sqltypes.py:1188(_is_impl_for_variant)
        1    0.000    0.000    0.000    0.000 sqltypes.py:121(Concatenable)
        1    0.000    0.000    0.000    0.000 sqltypes.py:1220(Enum)
        1    0.000    0.000    0.000    0.000 sqltypes.py:126(Comparator)
      386    0.000    0.000    0.032    0.000 sqltypes.py:1297(__init__)
      378    0.000    0.000    0.000    0.000 sqltypes.py:1431(_enums_argument)
      386    0.005    0.000    0.032    0.000 sqltypes.py:1438(_enum_init)
        1    0.000    0.000    0.000    0.000 sqltypes.py:145(Indexable)
     3584    0.001    0.000    0.001    0.000 sqltypes.py:1459(<genexpr>)
      386    0.003    0.000    0.010    0.000 sqltypes.py:1497(_parse_into_values)
     3586    0.002    0.000    0.004    0.000 sqltypes.py:1508(<genexpr>)
        1    0.000    0.000    0.000    0.000 sqltypes.py:151(Comparator)
      386    0.000    0.000    0.000    0.000 sqltypes.py:1517(<listcomp>)
      386    0.003    0.000    0.010    0.000 sqltypes.py:1582(_setup_for_values)
      386    0.001    0.000    0.002    0.000 sqltypes.py:1590(<listcomp>)
       56    0.000    0.000    0.000    0.000 sqltypes.py:1607(_db_value_for_elem)
        1    0.000    0.000    0.000    0.000 sqltypes.py:1632(Comparator)
      197    0.000    0.000    0.000    0.000 sqltypes.py:1649(_object_value_for_elem)
      378    0.001    0.000    0.002    0.000 sqltypes.py:1688(_make_enum_kw)
        1    0.000    0.000    0.000    0.000 sqltypes.py:170(String)
      378    0.001    0.000    0.035    0.000 sqltypes.py:1702(adapt_to_emulated)
      378    0.001    0.000    0.038    0.000 sqltypes.py:1709(adapt)
        6    0.000    0.000    0.001    0.000 sqltypes.py:1721(_set_table)
       18    0.000    0.000    0.000    0.000 sqltypes.py:1753(bind_processor)
       56    0.000    0.000    0.000    0.000 sqltypes.py:1756(process)
       82    0.000    0.000    0.000    0.000 sqltypes.py:1764(result_processor)
      197    0.000    0.000    0.000    0.000 sqltypes.py:1767(process)
        1    0.000    0.000    0.000    0.000 sqltypes.py:1787(PickleType)
     1104    0.001    0.000    0.001    0.000 sqltypes.py:184(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:1892(Boolean)
       80    0.000    0.000    0.001    0.000 sqltypes.py:1915(__init__)
       43    0.000    0.000    0.000    0.000 sqltypes.py:1957(_set_table)
       47    0.000    0.000    0.000    0.000 sqltypes.py:1982(_strict_as_bool)
       14    0.000    0.000    0.000    0.000 sqltypes.py:2002(bind_processor)
       47    0.000    0.000    0.000    0.000 sqltypes.py:2012(process)
       35    0.000    0.000    0.000    0.000 sqltypes.py:2020(result_processor)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2027(_AbstractInterval)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2050(Interval)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2072(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2099(Comparator)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2175(JSON)
       34    0.000    0.000    0.000    0.000 sqltypes.py:223(_resolve_for_literal)
      108    0.000    0.000    0.000    0.000 sqltypes.py:243(bind_processor)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2453(JSONElementType)
      379    0.000    0.000    0.000    0.000 sqltypes.py:246(result_processor)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2491(JSONIndexType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2499(JSONIntIndexType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2507(JSONStrIndexType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2515(JSONPathType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2525(Comparator)
        1    0.000    0.000    0.000    0.000 sqltypes.py:257(Text)
        1    0.000    0.000    0.000    0.000 sqltypes.py:270(Unicode)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2742(ARRAY)
        1    0.000    0.000    0.000    0.000 sqltypes.py:2869(Comparator)
        7    0.000    0.000    0.000    0.000 sqltypes.py:3084(_set_parent)
        7    0.000    0.000    0.000    0.000 sqltypes.py:3090(_set_parent_with_dispatch)
       55    0.000    0.000    0.000    0.000 sqltypes.py:314(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3159(TupleType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3204(REAL)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3217(FLOAT)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3230(DOUBLE)
        1    0.000    0.000    0.000    0.000 sqltypes.py:324(UnicodeText)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3244(DOUBLE_PRECISION)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3258(NUMERIC)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3271(DECIMAL)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3284(INTEGER)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3300(SMALLINT)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3313(BIGINT)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3326(TIMESTAMP)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3356(DATETIME)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3363(DATE)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3370(TIME)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3377(TEXT)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3384(CLOB)
        1    0.000    0.000    0.000    0.000 sqltypes.py:339(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3394(VARCHAR)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3401(NVARCHAR)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3408(CHAR)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3415(NCHAR)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3422(BLOB)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3429(BINARY)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3436(VARBINARY)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3443(BOOLEAN)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3450(NullType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3484(Comparator)
        1    0.000    0.000    0.000    0.000 sqltypes.py:349(Integer)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3502(TableValueType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3511(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3512(<listcomp>)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3518(MatchType)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3535(Uuid)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3607(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:3735(UUID)
       34    0.000    0.000    0.000    0.000 sqltypes.py:3823(_resolve_value_to_type)
        1    0.000    0.000    0.000    0.000 sqltypes.py:399(SmallInteger)
        1    0.000    0.000    0.000    0.000 sqltypes.py:411(BigInteger)
        1    0.000    0.000    0.000    0.000 sqltypes.py:426(Numeric)
       90    0.000    0.000    0.000    0.000 sqltypes.py:489(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:610(Float)
        4    0.000    0.000    0.000    0.000 sqltypes.py:650(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:714(Double)
        1    0.000    0.000    0.000    0.000 sqltypes.py:728(_RenderISO8601NoT)
        1    0.000    0.000    0.000    0.000 sqltypes.py:757(DateTime)
       21    0.000    0.000    0.000    0.000 sqltypes.py:780(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:82(HasExpressionLookup)
        1    0.000    0.000    0.000    0.000 sqltypes.py:823(Date)
        1    0.000    0.000    0.000    0.000 sqltypes.py:864(Time)
        3    0.000    0.000    0.000    0.000 sqltypes.py:870(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:901(_Binary)
        6    0.000    0.000    0.000    0.000 sqltypes.py:905(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:95(Comparator)
        1    0.000    0.000    0.000    0.000 sqltypes.py:965(LargeBinary)
        1    0.000    0.000    0.000    0.000 sqltypes.py:977(__init__)
        1    0.000    0.000    0.000    0.000 sqltypes.py:989(SchemaType)
        1    0.000    0.000    0.000    0.000 sqrtdenest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sqrtdenest.py:217(SqrtdenestStopIteration)
        1    0.000    0.000    0.001    0.001 squeezenet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 squeezenet.py:124(SqueezeNet1_0_Weights)
        1    0.000    0.000    0.000    0.000 squeezenet.py:145(SqueezeNet1_1_Weights)
        1    0.000    0.000    0.000    0.000 squeezenet.py:18(Fire)
        1    0.000    0.000    0.000    0.000 squeezenet.py:36(SqueezeNet)
     1452    0.002    0.000    0.003    0.000 sre_compile.py:265(_compile_charset)
